CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level
16122.0,73,38,684.42,3,3,2,332,8,Gold
16123.0,51,16,307.78000000000003,3,4,3,343,10,Silver
16124.0,317,11,249.0,4,4,4,444,12,Bronze
16125.0,367,13,289.35,4,4,4,444,12,Bronze
16126.0,29,117,6287.77,2,1,1,211,4,Platinum
16127.0,39,40,656.25,2,3,2,232,7,Gold
16128.0,17,89,1880.2199999999998,1,2,1,121,4,Platinum
16131.0,51,78,3506.540000000001,3,2,1,321,6,Gold
16133.0,3,339,14589.039999999999,1,1,1,111,3,Platinum
16134.0,21,35,618.09,2,3,3,233,8,Gold
16135.0,262,21,517.5500000000001,4,3,3,433,10,Silver
16136.0,59,37,709.3800000000002,3,3,2,332,8,Gold
16139.0,18,31,635.4100000000001,2,3,3,233,8,Gold
16140.0,65,35,725.1800000000001,3,3,2,332,8,Gold
16141.0,88,30,620.4,3,3,3,333,9,Silver
16142.0,249,37,535.3399999999999,4,3,3,433,10,Silver
16143.0,3,117,2424.94,1,1,1,111,3,Platinum
16144.0,246,1,175.2,4,4,4,444,12,Bronze
16145.0,8,224,3799.4900000000002,1,1,1,111,3,Platinum
16146.0,157,29,734.1299999999999,4,3,2,432,9,Silver
16147.0,133,22,374.99999999999994,3,3,3,333,9,Silver
16148.0,296,1,76.32000000000001,4,4,4,444,12,Bronze
16149.0,4,18,280.52000000000004,1,3,4,134,8,Gold
16150.0,42,117,2053.02,2,1,1,211,4,Platinum
16152.0,268,29,1829.0399999999997,4,3,1,431,8,Gold
16153.0,49,89,1824.23,2,2,1,221,5,Platinum
16156.0,8,130,3122.04,1,1,1,111,3,Platinum
16157.0,15,18,656.6899999999999,1,3,2,132,6,Gold
16159.0,281,14,348.2000000000001,4,4,3,443,11,Bronze
16160.0,65,20,1025.44,3,3,2,332,8,Gold
16161.0,1,474,5575.5599999999995,1,1,1,111,3,Platinum
16162.0,252,2,37.4,4,4,4,444,12,Bronze
16163.0,232,6,856.6000000000001,4,4,2,442,10,Silver
16164.0,17,34,822.48,1,3,2,132,6,Gold
16168.0,10,98,3787.6000000000004,1,2,1,121,4,Platinum
16169.0,8,85,1822.9700000000003,1,2,1,121,4,Platinum
16170.0,50,125,1885.0500000000004,2,1,1,211,4,Platinum
16171.0,59,3,73.2,3,4,4,344,11,Bronze
16172.0,95,69,1140.2100000000003,3,2,2,322,7,Gold
16173.0,15,84,1418.32,1,2,2,122,5,Platinum
16174.0,126,23,1009.55,3,3,2,332,8,Gold
16175.0,94,58,1037.5900000000001,3,2,2,322,7,Gold
16177.0,50,15,331.95,2,4,3,243,9,Silver
16178.0,138,8,197.9,3,4,4,344,11,Bronze
16179.0,60,11,215.83,3,4,4,344,11,Bronze
16180.0,100,162,10254.18,3,1,1,311,5,Platinum
16181.0,73,11,305.5400000000001,3,4,3,343,10,Silver
16182.0,72,28,6617.65,3,3,1,331,7,Gold
16183.0,67,15,338.7100000000001,3,4,3,343,10,Silver
16184.0,64,45,1158.79,3,2,2,322,7,Gold
16185.0,16,31,529.4100000000001,1,3,3,133,7,Gold
16186.0,22,218,4006.9400000000005,2,1,1,211,4,Platinum
16187.0,31,295,6911.4400000000005,2,1,1,211,4,Platinum
16188.0,44,67,981.8599999999999,2,2,2,222,6,Gold
16189.0,15,11,215.47999999999996,1,4,4,144,9,Silver
16190.0,40,6,215.08,2,4,4,244,10,Silver
16191.0,2,134,5180.52,1,1,1,111,3,Platinum
16193.0,236,19,314.45000000000005,4,3,3,433,10,Silver
16198.0,75,15,400.681,3,4,3,343,10,Silver
16200.0,4,179,1080.62,1,1,2,112,4,Platinum
16201.0,3,111,1863.4700000000003,1,1,1,111,3,Platinum
16202.0,360,18,365.27,4,3,3,433,10,Silver
16203.0,58,35,592.9,3,3,3,333,9,Silver
16204.0,23,57,405.71,2,2,3,223,7,Gold
16205.0,30,98,761.38,2,2,2,222,6,Gold
16206.0,54,63,537.0600000000001,3,2,3,323,8,Gold
16207.0,25,19,394.38,2,3,3,233,8,Gold
16208.0,44,66,664.26,2,2,2,222,6,Gold
16209.0,88,46,2262.6199999999994,3,2,1,321,6,Gold
16210.0,1,123,21086.300000000003,1,1,1,111,3,Platinum
16211.0,88,23,547.0200000000001,3,3,3,333,9,Silver
16212.0,19,41,690.3399999999999,2,3,2,232,7,Gold
16213.0,78,6,159.0,3,4,4,344,11,Bronze
16214.0,170,44,1062.75,4,2,2,422,8,Gold
16215.0,80,14,242.35000000000002,3,4,4,344,11,Bronze
16216.0,267,37,914.9299999999998,4,3,2,432,9,Silver
16217.0,235,15,304.25000000000006,4,4,3,443,11,Bronze
16218.0,29,84,3084.68,2,2,1,221,5,Platinum
16221.0,36,97,864.86,2,2,2,222,6,Gold
16222.0,318,137,846.72,4,1,2,412,7,Gold
16224.0,57,96,1295.3,3,2,2,322,7,Gold
16225.0,44,134,1096.3200000000002,2,1,2,212,5,Platinum
16226.0,203,8,255.12,4,4,4,444,12,Bronze
16227.0,225,6,314.22,4,4,3,443,11,Bronze
16229.0,87,47,1010.5999999999998,3,2,2,322,7,Gold
16230.0,189,35,542.03,4,3,3,433,10,Silver
16232.0,43,37,990.8799999999999,2,3,2,232,7,Gold
16233.0,71,22,536.68,3,3,3,333,9,Silver
16235.0,40,46,867.3099999999998,2,2,2,222,6,Gold
16236.0,78,20,432.19999999999993,3,3,3,333,9,Silver
16239.0,56,19,414.2,3,3,3,333,9,Silver
16240.0,24,135,3718.8,2,1,1,211,4,Platinum
16241.0,9,662,2607.8700000000003,1,1,1,111,3,Platinum
16242.0,8,294,3603.21,1,1,1,111,3,Platinum
16243.0,33,51,409.1,2,2,3,223,7,Gold
16244.0,211,91,1522.75,4,2,2,422,8,Gold
16245.0,23,90,1413.66,2,2,2,222,6,Gold
16247.0,170,16,114.56,4,4,4,444,12,Bronze
16248.0,61,7,152.94,3,4,4,344,11,Bronze
16249.0,52,69,1800.0700000000002,3,2,1,321,6,Gold
16250.0,261,24,389.44,4,3,3,433,10,Silver
16253.0,66,123,3683.8599999999997,3,1,1,311,5,Platinum
16255.0,16,270,2619.91,1,1,1,111,3,Platinum
16256.0,266,13,752.4300000000002,4,4,2,442,10,Silver
16257.0,176,2,46.95,4,4,4,444,12,Bronze
16258.0,45,135,5203.510000000001,2,1,1,211,4,Platinum
16260.0,50,18,1035.45,2,3,2,232,7,Gold
16261.0,17,124,746.83,1,1,2,112,4,Platinum
16265.0,9,258,5447.0,1,1,1,111,3,Platinum
16266.0,73,61,861.8899999999999,3,2,2,322,7,Gold
16268.0,71,45,667.6500000000001,3,2,2,322,7,Gold
16270.0,353,54,1141.2399999999996,4,2,2,422,8,Gold
16271.0,2,133,1429.2400000000002,1,1,2,112,4,Platinum
16272.0,116,25,411.7,3,3,3,333,9,Silver
16274.0,373,67,357.94999999999993,4,2,3,423,9,Silver
16275.0,196,33,559.87,4,3,3,433,10,Silver
16276.0,176,6,810.6000000000001,4,4,2,442,10,Silver
16278.0,100,23,566.38,3,3,3,333,9,Silver
16279.0,21,107,1509.5800000000002,2,1,2,212,5,Platinum
16281.0,72,17,2062.0600000000004,3,4,1,341,8,Gold
16282.0,339,11,168.3,4,4,4,444,12,Bronze
16283.0,5,166,1570.81,1,1,2,112,4,Platinum
16284.0,31,109,823.97,2,1,2,212,5,Platinum
16287.0,169,8,142.5,4,4,4,444,12,Bronze
16292.0,121,17,302.25,3,4,3,343,10,Silver
16293.0,21,118,2248.99,2,1,1,211,4,Platinum
16295.0,9,79,1328.5500000000004,1,2,2,122,5,Platinum
16297.0,268,20,301.90000000000003,4,3,3,433,10,Silver
16298.0,22,27,598.1999999999999,2,3,3,233,8,Gold
16302.0,126,11,233.22,3,4,4,344,11,Bronze
16303.0,25,162,5360.630000000001,2,1,1,211,4,Platinum
16305.0,138,22,361.21999999999986,3,3,3,333,9,Silver
16306.0,213,41,632.27,4,3,3,433,10,Silver
16308.0,37,4,2560.0,2,4,1,241,7,Gold
16309.0,106,42,706.57,3,2,2,322,7,Gold
16311.0,17,37,616.26,1,3,3,133,7,Gold
16313.0,3,16,274.15000000000003,1,4,4,144,9,Silver
16315.0,330,14,226.37,4,4,4,444,12,Bronze
16316.0,64,151,2938.91,3,1,1,311,5,Platinum
16317.0,119,69,1341.65,3,2,2,322,7,Gold
16318.0,35,19,328.15,2,3,3,233,8,Gold
16319.0,217,3,404.40000000000003,4,4,3,443,11,Bronze
16322.0,1,37,326.74999999999994,1,3,3,133,7,Gold
16323.0,196,1,207.50000000000003,4,4,4,444,12,Bronze
16324.0,128,118,428.67999999999995,3,1,3,313,7,Gold
16325.0,46,18,594.24,2,3,3,233,8,Gold
16326.0,5,319,3110.96,1,1,1,111,3,Platinum
16327.0,14,319,3844.2200000000003,1,1,1,111,3,Platinum
16330.0,17,39,251.91,1,3,4,134,8,Gold
16332.0,28,153,1593.2,2,1,1,211,4,Platinum
16333.0,7,45,26626.8,1,2,1,121,4,Platinum
16337.0,36,10,151.05,2,4,4,244,10,Silver
16338.0,157,11,214.8,4,4,4,444,12,Bronze
16339.0,284,20,109.95000000000002,4,3,4,434,11,Bronze
16340.0,107,153,549.07,3,1,3,313,7,Gold
16341.0,24,77,1971.87,2,2,1,221,5,Platinum
16342.0,75,15,322.41,3,4,3,343,10,Silver
16343.0,16,47,370.47999999999996,1,2,3,123,6,Gold
16344.0,158,2,101.10000000000001,4,4,4,444,12,Bronze
16345.0,44,38,575.4100000000001,2,3,3,233,8,Gold
16347.0,11,92,887.6500000000001,1,2,2,122,5,Platinum
16348.0,32,235,1469.45,2,1,2,212,5,Platinum
16349.0,290,9,53.5,4,4,4,444,12,Bronze
16350.0,21,57,1116.47,2,2,2,222,6,Gold
16351.0,332,8,153.9,4,4,4,444,12,Bronze
16352.0,17,28,494.44,1,3,3,133,7,Gold
16353.0,3,94,6675.710000000001,1,2,1,121,4,Platinum
16354.0,63,39,395.8,3,3,3,333,9,Silver
16356.0,197,31,211.77,4,3,4,434,11,Bronze
16357.0,33,34,658.88,2,3,2,232,7,Gold
16358.0,1,109,2027.5,1,1,1,111,3,Platinum
16359.0,7,66,1750.9200000000003,1,2,1,121,4,Platinum
16360.0,4,662,3512.53,1,1,1,111,3,Platinum
16361.0,9,106,896.6600000000001,1,1,2,112,4,Platinum
16362.0,32,81,734.77,2,2,2,222,6,Gold
16363.0,53,5,109.36000000000001,3,4,4,344,11,Bronze
16364.0,11,53,707.0399999999998,1,2,2,122,5,Platinum
16365.0,17,51,1540.42,1,2,2,122,5,Platinum
16366.0,18,18,327.3,2,3,3,233,8,Gold
16367.0,37,130,804.49,2,1,2,212,5,Platinum
16368.0,2,76,497.42999999999995,1,2,3,123,6,Gold
16369.0,18,118,1553.66,2,1,2,212,5,Platinum
16370.0,82,228,1320.56,3,1,2,312,6,Gold
16372.0,33,97,367.92999999999995,2,2,3,223,7,Gold
16374.0,66,111,473.03,3,1,3,313,7,Gold
16376.0,8,125,987.01,1,1,2,112,4,Platinum
16377.0,267,5,676.2,4,4,2,442,10,Silver
16378.0,247,23,362.9500000000001,4,3,3,433,10,Silver
16379.0,4,108,2157.4000000000005,1,1,1,111,3,Platinum
16380.0,61,32,1780.59,3,3,1,331,7,Gold
16383.0,74,102,668.3599999999998,3,1,2,312,6,Gold
16384.0,89,33,584.5,3,3,3,333,9,Silver
16385.0,60,59,555.89,3,2,3,323,8,Gold
16386.0,28,88,317.2,2,2,3,223,7,Gold
16387.0,322,4,94.36,4,4,4,444,12,Bronze
16389.0,53,34,1382.0699999999997,3,3,2,332,8,Gold
16392.0,269,45,221.18999999999997,4,2,4,424,10,Silver
16393.0,2,330,3046.21,1,1,1,111,3,Platinum
16394.0,56,83,1555.3400000000001,3,2,2,322,7,Gold
16395.0,60,210,1486.9,3,1,2,312,6,Gold
16398.0,154,82,1705.8,4,2,1,421,7,Gold
16399.0,19,73,408.57,2,2,3,223,7,Gold
16400.0,94,29,303.93,3,3,3,333,9,Silver
16401.0,1,186,4098.32,1,1,1,111,3,Platinum
16402.0,264,60,299.6,4,2,4,424,10,Silver
16403.0,312,10,177.5,4,4,4,444,12,Bronze
16404.0,70,23,443.05000000000007,3,3,3,333,9,Silver
16405.0,302,5,167.25,4,4,4,444,12,Bronze
16406.0,18,63,163.07,2,2,4,224,8,Gold
16407.0,12,172,2126.9300000000003,1,1,1,111,3,Platinum
16409.0,36,232,2028.88,2,1,1,211,4,Platinum
16411.0,19,45,214.64999999999998,2,2,4,224,8,Gold
16412.0,53,35,151.83,3,3,4,334,10,Silver
16413.0,56,31,262.2,3,3,4,334,10,Silver
16414.0,21,7,126.25,2,4,4,244,10,Silver
16415.0,44,54,210.34999999999997,2,2,4,224,8,Gold
16416.0,26,71,1051.4,2,2,2,222,6,Gold
16418.0,44,102,675.2700000000002,2,1,2,212,5,Platinum
16419.0,112,51,972.23,3,2,2,322,7,Gold
16422.0,17,369,34684.4,1,1,1,111,3,Platinum
16423.0,24,18,346.12,2,3,3,233,8,Gold
16424.0,191,5,133.56,4,4,4,444,12,Bronze
16425.0,302,21,302.69999999999993,4,3,3,433,10,Silver
16426.0,2,372,1908.25,1,1,1,111,3,Platinum
16427.0,263,9,241.06,4,4,4,444,12,Bronze
16429.0,106,2,284.55,3,4,4,344,11,Bronze
16430.0,57,6,300.85,3,4,3,343,10,Silver
16431.0,213,83,642.8100000000001,4,2,3,423,9,Silver
16432.0,64,8,287.4,3,4,4,344,11,Bronze
16433.0,28,17,184.26,2,4,4,244,10,Silver
16434.0,29,109,1522.2500000000002,2,1,2,212,5,Platinum
16438.0,5,132,798.35,1,1,2,112,4,Platinum
16440.0,7,282,3640.6699999999996,1,1,1,111,3,Platinum
16441.0,67,24,381.2,3,3,3,333,9,Silver
16442.0,1,174,616.79,1,1,3,113,5,Platinum
16444.0,46,84,654.6700000000001,2,2,2,222,6,Gold
16445.0,33,63,230.51000000000002,2,2,4,224,8,Gold
16446.0,0,3,168472.5,1,4,1,141,6,Gold
16447.0,135,36,259.01,3,3,4,334,10,Silver
16448.0,198,20,188.89000000000001,4,3,4,434,11,Bronze
16449.0,197,40,707.69,4,3,2,432,9,Silver
16450.0,149,11,311.92,4,4,3,443,11,Bronze
16451.0,87,14,266.97,3,4,4,344,11,Bronze
16454.0,44,2,6.9,2,4,4,244,10,Silver
16455.0,63,99,1841.18,3,2,1,321,6,Gold
16456.0,99,111,2158.3700000000003,3,1,1,311,5,Platinum
16457.0,218,9,208.35999999999999,4,4,4,444,12,Bronze
16458.0,2,202,3482.7400000000007,1,1,1,111,3,Platinum
16460.0,28,135,814.72,2,1,2,212,5,Platinum
16461.0,177,33,151.41999999999996,4,3,4,434,11,Bronze
16462.0,73,3,136.0,3,4,4,344,11,Bronze
16463.0,21,82,1422.4,2,2,2,222,6,Gold
16464.0,19,236,1314.68,2,1,2,212,5,Platinum
16466.0,33,148,1603.46,2,1,1,211,4,Platinum
16468.0,74,2,74.9,3,4,4,344,11,Bronze
16469.0,23,182,650.4300000000001,2,1,3,213,6,Gold
16470.0,51,170,762.3900000000001,3,1,2,312,6,Gold
16471.0,274,13,223.95,4,4,4,444,12,Bronze
16473.0,164,18,316.11,4,3,3,433,10,Silver
16474.0,7,360,1871.5,1,1,1,111,3,Platinum
16475.0,88,28,544.3,3,3,3,333,9,Silver
16477.0,63,146,2494.46,3,1,1,311,5,Platinum
16478.0,25,17,331.0,2,4,3,243,9,Silver
16479.0,10,35,300.83,1,3,3,133,7,Gold
16480.0,75,53,769.29,3,2,2,322,7,Gold
16482.0,15,18,220.62,1,3,4,134,8,Gold
16483.0,192,19,139.35,4,3,4,434,11,Bronze
16484.0,173,25,404.30000000000007,4,3,3,433,10,Silver
16485.0,77,42,363.65,3,2,3,323,8,Gold
16488.0,33,29,498.79999999999995,2,3,3,233,8,Gold
16491.0,46,39,731.5,2,3,2,232,7,Gold
16493.0,79,56,1351.63,3,2,2,322,7,Gold
16494.0,296,50,826.5299999999999,4,2,2,422,8,Gold
16495.0,3,97,684.41,1,2,2,122,5,Platinum
16496.0,8,95,1599.52,1,2,1,121,4,Platinum
16497.0,49,136,2965.69,2,1,1,211,4,Platinum
16498.0,161,15,100.97000000000001,4,4,4,444,12,Bronze
16499.0,360,19,365.45000000000005,4,3,3,433,10,Silver
16500.0,4,11,400.86,1,4,3,143,8,Gold
16503.0,106,84,1431.9299999999998,3,2,2,322,7,Gold
16504.0,25,86,484.38,2,2,3,223,7,Gold
16505.0,31,4,777.6,2,4,2,242,8,Gold
16506.0,19,3,90.30000000000001,2,4,4,244,10,Silver
16509.0,296,13,363.70000000000005,4,4,3,443,11,Bronze
16510.0,372,13,248.10000000000002,4,4,4,444,12,Bronze
16511.0,21,169,950.26,2,1,2,212,5,Platinum
16513.0,4,35,874.5899999999999,1,3,2,132,6,Gold
16515.0,52,113,1627.13,3,1,1,311,5,Platinum
16516.0,30,6,101.7,2,4,4,244,10,Silver
16517.0,277,17,162.70000000000005,4,4,4,444,12,Bronze
16518.0,61,40,484.32000000000005,3,3,3,333,9,Silver
16519.0,25,13,215.08,2,4,4,244,10,Silver
16520.0,186,156,1046.57,4,1,2,412,7,Gold
16523.0,1,290,9418.470000000001,1,1,1,111,3,Platinum
16525.0,2,183,13027.45,1,1,1,111,3,Platinum
16526.0,171,15,290.35999999999996,4,4,4,444,12,Bronze
16527.0,81,14,228.06000000000003,3,4,4,344,11,Bronze
16528.0,3,17,244.41000000000003,1,4,4,144,9,Silver
16529.0,190,30,455.25,4,3,3,433,10,Silver
16531.0,22,77,1244.59,2,2,2,222,6,Gold
16532.0,17,4,6748.8,1,4,1,141,6,Gold
16533.0,19,177,1095.5600000000002,2,1,2,212,5,Platinum
16535.0,5,31,593.75,1,3,3,133,7,Gold
16536.0,110,55,548.97,3,2,3,323,8,Gold
16539.0,2,45,1388.81,1,2,2,122,5,Platinum
16542.0,53,5,119.62,3,4,4,344,11,Bronze
16545.0,164,3,339.3,4,4,3,443,11,Bronze
16546.0,290,25,787.15,4,3,2,432,9,Silver
16549.0,10,981,4154.639999999999,1,1,1,111,3,Platinum
16550.0,108,251,2298.97,3,1,1,311,5,Platinum
16551.0,95,32,922.12,3,3,2,332,8,Gold
16552.0,242,17,379.73,4,4,3,443,11,Bronze
16553.0,163,84,5719.82,4,2,1,421,7,Gold
16554.0,42,52,837.0999999999999,2,2,2,222,6,Gold
16555.0,35,17,285.89,2,4,4,244,10,Silver
16556.0,66,207,3313.79,3,1,1,311,5,Platinum
16557.0,24,11,281.84999999999997,2,4,4,244,10,Silver
16558.0,0,460,8338.490000000002,1,1,1,111,3,Platinum
16560.0,26,57,841.4100000000001,2,2,2,222,6,Gold
16561.0,5,31,511.12,1,3,3,133,7,Gold
16563.0,53,19,1077.74,3,3,2,332,8,Gold
16565.0,364,3,173.7,4,4,4,444,12,Bronze
16566.0,15,18,614.6600000000001,1,3,3,133,7,Gold
16567.0,194,35,865.6,4,3,2,432,9,Silver
16569.0,3,5,124.2,1,4,4,144,9,Silver
16570.0,15,126,3738.4,1,1,1,111,3,Platinum
16571.0,26,87,1421.69,2,2,2,222,6,Gold
16572.0,127,57,1009.6,3,2,2,322,7,Gold
16573.0,84,42,663.61,3,2,2,322,7,Gold
16574.0,71,28,451.43999999999994,3,3,3,333,9,Silver
16581.0,182,9,105.84,4,4,4,444,12,Bronze
16582.0,113,6,313.61999999999995,3,4,3,343,10,Silver
16583.0,373,14,233.45000000000002,4,4,4,444,12,Bronze
16584.0,80,28,936.0799999999998,3,3,2,332,8,Gold
16586.0,248,8,463.95,4,4,3,443,11,Bronze
16587.0,232,13,225.14999999999995,4,4,4,444,12,Bronze
16589.0,71,33,459.24,3,3,3,333,9,Silver
16591.0,68,10,213.5,3,4,4,344,11,Bronze
16592.0,4,216,4113.68,1,1,1,111,3,Platinum
16593.0,50,27,330.03000000000003,2,3,3,233,8,Gold
16594.0,75,53,181.09,3,2,4,324,9,Silver
16595.0,61,85,360.15999999999997,3,2,3,323,8,Gold
16596.0,15,12,250.14999999999998,1,4,4,144,9,Silver
16597.0,4,7,90.04000000000002,1,4,4,144,9,Silver
16598.0,285,10,145.05,4,4,4,444,12,Bronze
16600.0,4,62,813.5199999999999,1,2,2,122,5,Platinum
16601.0,40,31,244.79999999999995,2,3,4,234,9,Silver
16602.0,36,29,528.0799999999999,2,3,3,233,8,Gold
16603.0,74,34,482.47,3,3,3,333,9,Silver
16607.0,17,172,3347.71,1,1,1,111,3,Platinum
16609.0,15,276,5493.46,1,1,1,111,3,Platinum
16610.0,219,6,75.66,4,4,4,444,12,Bronze
16611.0,186,10,129.49,4,4,4,444,12,Bronze
16612.0,32,66,1187.6599999999999,2,2,2,222,6,Gold
16613.0,70,30,618.5900000000001,3,3,3,333,9,Silver
16614.0,182,26,506.19,4,3,3,433,10,Silver
16616.0,15,33,500.42,1,3,3,133,7,Gold
16617.0,235,5,151.85000000000002,4,4,4,444,12,Bronze
16618.0,31,96,2647.5899999999997,2,2,1,221,5,Platinum
16619.0,263,14,226.21,4,4,4,444,12,Bronze
16620.0,3,9,178.96,1,4,4,144,9,Silver
16621.0,51,29,813.4800000000001,3,3,2,332,8,Gold
16623.0,245,5,129.45,4,4,4,444,12,Bronze
16624.0,80,48,810.5699999999999,3,2,2,322,7,Gold
16625.0,274,23,333.08,4,3,3,433,10,Silver
16626.0,0,179,4413.1,1,1,1,111,3,Platinum
16627.0,79,20,322.80000000000007,3,3,3,333,9,Silver
16628.0,29,117,2188.05,2,1,1,211,4,Platinum
16629.0,73,64,417.73,3,2,3,323,8,Gold
16633.0,17,152,2883.1000000000004,1,1,1,111,3,Platinum
16634.0,222,9,217.9,4,4,4,444,12,Bronze
16637.0,32,69,1154.4700000000003,2,2,2,222,6,Gold
16638.0,22,94,1680.72,2,2,1,221,5,Platinum
16639.0,31,50,1257.51,2,2,2,222,6,Gold
16641.0,105,12,231.10000000000002,3,4,4,344,11,Bronze
16642.0,4,34,688.33,1,3,2,132,6,Gold
16643.0,245,27,487.51,4,3,3,433,10,Silver
16644.0,177,62,833.78,4,2,2,422,8,Gold
16647.0,169,14,214.06,4,4,4,444,12,Bronze
16648.0,42,19,290.65999999999997,2,3,4,234,9,Silver
16650.0,71,24,518.4200000000001,3,3,3,333,9,Silver
16652.0,58,118,6773.97,3,1,1,311,5,Platinum
16653.0,16,69,1212.6600000000003,1,2,2,122,5,Platinum
16654.0,141,29,601.2699999999999,3,3,3,333,9,Silver
16655.0,17,261,3794.52,1,1,1,111,3,Platinum
16656.0,22,73,8625.800000000001,2,2,1,221,5,Platinum
16657.0,9,208,933.6199999999999,1,1,2,112,4,Platinum
16658.0,368,8,123.24,4,4,4,444,12,Bronze
16659.0,189,2,39.12,4,4,4,444,12,Bronze
16660.0,16,16,1267.6499999999999,1,4,2,142,7,Gold
16665.0,362,9,135.39999999999998,4,4,4,444,12,Bronze
16666.0,19,32,118.97999999999999,2,3,4,234,9,Silver
16667.0,68,53,570.13,3,2,3,323,8,Gold
16668.0,15,20,306.71999999999997,1,3,3,133,7,Gold
16669.0,23,160,1374.87,2,1,2,212,5,Platinum
16670.0,16,252,4095.9,1,1,1,111,3,Platinum
16671.0,28,6,1692.27,2,4,1,241,7,Gold
16672.0,2,114,8134.94,1,1,1,111,3,Platinum
16674.0,54,98,319.60999999999996,3,2,3,323,8,Gold
16676.0,33,89,1592.12,2,2,1,221,5,Platinum
16678.0,2,163,3109.99,1,1,1,111,3,Platinum
16679.0,366,3,129.75,4,4,4,444,12,Bronze
16680.0,43,10,183.7,2,4,4,244,10,Silver
16681.0,72,44,1770.3400000000001,3,2,1,321,6,Gold
16682.0,4,30,1027.9999999999998,1,3,2,132,6,Gold
16684.0,4,277,66653.56,1,1,1,111,3,Platinum
16685.0,61,62,324.24,3,2,3,323,8,Gold
16686.0,47,585,3062.83,2,1,1,211,4,Platinum
16688.0,1,62,1260.86,1,2,2,122,5,Platinum
16689.0,75,13,422.59999999999997,3,4,3,343,10,Silver
16690.0,72,12,225.57999999999996,3,4,4,344,11,Bronze
16692.0,256,3,1276.0,4,4,2,442,10,Silver
16693.0,68,60,482.01,3,2,3,323,8,Gold
16696.0,135,10,657.9000000000001,3,4,2,342,9,Silver
16697.0,241,21,112.75000000000001,4,3,4,434,11,Bronze
16698.0,226,5,1998.0,4,4,1,441,9,Silver
16700.0,8,308,5076.550000000001,1,1,1,111,3,Platinum
16701.0,8,144,5398.299999999999,1,1,1,111,3,Platinum
16705.0,0,270,14034.990000000002,1,1,1,111,3,Platinum
16706.0,37,123,531.3499999999999,2,1,3,213,6,Gold
16708.0,45,27,656.6300000000001,2,3,2,232,7,Gold
16709.0,84,79,3029.8700000000003,3,2,1,321,6,Gold
16710.0,19,402,2483.04,2,1,1,211,4,Platinum
16711.0,3,22,1651.03,1,3,1,131,5,Platinum
16712.0,9,447,3645.4300000000003,1,1,1,111,3,Platinum
16713.0,18,624,6923.13,2,1,1,211,4,Platinum
16714.0,218,93,1161.53,4,2,2,422,8,Gold
16715.0,78,19,301.71999999999997,3,3,3,333,9,Silver
16716.0,266,2,901.2,4,4,2,442,10,Silver
16717.0,23,199,3858.38,2,1,1,211,4,Platinum
16718.0,369,45,623.7500000000001,4,2,3,423,9,Silver
16719.0,14,201,1790.42,1,1,1,111,3,Platinum
16720.0,26,27,155.24,2,3,4,234,9,Silver
16721.0,262,37,292.46999999999997,4,3,4,434,11,Bronze
16722.0,17,225,4730.8099999999995,1,1,1,111,3,Platinum
16723.0,91,43,589.1499999999999,3,2,3,323,8,Gold
16725.0,302,151,781.02,4,1,2,412,7,Gold
16726.0,26,185,1382.02,2,1,2,212,5,Platinum
16727.0,364,46,272.81999999999994,4,2,4,424,10,Silver
16728.0,46,269,1054.67,2,1,2,212,5,Platinum
16729.0,38,660,7239.92,2,1,1,211,4,Platinum
16730.0,52,82,743.11,3,2,2,322,7,Gold
16732.0,31,28,603.7499999999999,2,3,3,233,8,Gold
16734.0,52,53,650.51,3,2,3,323,8,Gold
16735.0,78,125,2300.56,3,1,1,311,5,Platinum
16737.0,53,1,417.59999999999997,3,4,3,343,10,Silver
16738.0,297,1,3.75,4,4,4,444,12,Bronze
16739.0,176,13,323.00000000000006,4,4,3,443,11,Bronze
16742.0,46,1,464.9,2,4,3,243,9,Silver
16743.0,29,191,2238.09,2,1,1,211,4,Platinum
16744.0,11,242,1304.76,1,1,2,112,4,Platinum
16745.0,86,357,7194.3,3,1,1,311,5,Platinum
16746.0,4,449,6697.66,1,1,1,111,3,Platinum
16747.0,37,42,836.06,2,2,2,222,6,Gold
16748.0,17,69,1515.8999999999999,1,2,2,122,5,Platinum
16750.0,44,95,623.9300000000001,2,2,3,223,7,Gold
16751.0,30,25,1764.7199999999998,2,3,1,231,6,Gold
16752.0,372,9,207.5,4,4,4,444,12,Bronze
16753.0,58,34,223.92,3,3,4,334,10,Silver
16754.0,372,2,2002.4,4,4,1,441,9,Silver
16755.0,114,170,1496.83,3,1,2,312,6,Gold
16756.0,214,13,239.40000000000003,4,4,4,444,12,Bronze
16757.0,318,7,106.83,4,4,4,444,12,Bronze
16758.0,65,22,369.34000000000003,3,3,3,333,9,Silver
16759.0,7,42,789.79,1,2,2,122,5,Platinum
16761.0,96,13,316.62,3,4,3,343,10,Silver
16762.0,19,89,1501.3799999999999,2,2,2,222,6,Gold
16763.0,198,23,611.8500000000001,4,3,3,433,10,Silver
16764.0,3,706,2799.25,1,1,1,111,3,Platinum
16765.0,294,1,34.0,4,4,4,444,12,Bronze
16766.0,273,34,1145.5999999999997,4,3,2,432,9,Silver
16767.0,30,222,5580.599999999999,2,1,1,211,4,Platinum
16768.0,47,54,478.0899999999999,2,2,3,223,7,Gold
16769.0,260,40,380.39,4,3,3,433,10,Silver
